r1_low,r1_high,r1_center,r2_low,r2_high,r2_center,bin_area,observed_count,observed_probability,observed_density,expected_probability,expected_density,expected_count,standardized_residual
0.86,0.88,0.87,0.14,0.16,0.15000000000000002,0.0004000000000000002,86,0.00086,2.149999999999999,0.0008315211433966867,2.0788028584917155,83.15211433966867,0.31231000731873726
0.86,0.88,0.87,0.16,0.18,0.16999999999999998,0.0004000000000000002,77,0.00077,1.924999999999999,0.0007823962793931529,1.9559906984828814,78.23962793931528,-0.14014511611773087
0.86,0.88,0.87,0.18,0.2,0.19,0.0004000000000000007,88,0.00088,2.199999999999996,0.0007575099205754071,1.8937748014385143,75.75099205754071,1.4073650244131344
0.86,0.88,0.87,0.2,0.22,0.21000000000000002,0.0004000000000000002,92,0.00092,2.299999999999999,0.0007461264408236242,1.8653161020590596,74.61264408236242,2.0129237726055433
0.86,0.88,0.87,0.22,0.24,0.22999999999999998,0.0004000000000000002,65,0.00065,1.6249999999999991,0.0007424554860413897,1.8561387151034734,74.24554860413897,-1.072994450295688
0.86,0.88,0.87,0.24,0.26,0.25,0.0004000000000000007,75,0.00075,1.8749999999999967,0.000743222410621083,1.8580560265527042,74.3222410621083,0.0786168892059821
0.86,0.88,0.87,0.26,0.28,0.27,0.0004000000000000007,80,0.0008,1.9999999999999964,0.000746506351080556,1.8662658777013865,74.6506351080556,0.6191351625676939
0.86,0.88,0.87,0.28,0.3,0.29000000000000004,0.0003999999999999996,84,0.00084,2.1000000000000023,0.0007511485544947636,1.877871386236911,75.11485544947635,1.0251834338825954
0.86,0.88,0.87,0.3,0.32,0.31,0.0004000000000000007,85,0.00085,2.124999999999996,0.0007564352515436718,1.891088128859176,75.64352515436718,1.0757872046200203
0.86,0.88,0.87,0.32,0.34,0.33,0.0004000000000000007,68,0.00068,1.699999999999997,0.0007619203027792879,1.9048007569482162,76.1920302779288,-0.9385053996142848
0.86,0.88,0.87,0.34,0.36,0.35,0.0003999999999999996,82,0.00082,2.050000000000002,0.0007673224124277907,1.9183060310694786,76.73224124277907,0.6013633215191374
0.86,0.88,0.87,0.36,0.38,0.37,0.0004000000000000007,84,0.00084,2.099999999999996,0.0007724637330182551,1.9311593325456342,77.2463733018255,0.7684188365882848
0.86,0.88,0.87,0.38,0.4,0.39,0.0004000000000000007,69,0.00069,1.7249999999999968,0.0007772322396165749,1.943080599041434,77.7232239616575,-0.9894676945442048
0.86,0.88,0.87,0.4,0.42,0.41000000000000003,0.0003999999999999996,74,0.00074,1.8500000000000019,0.0007815581612985482,1.9538954032463725,78.15581612985483,-0.4700842202973936
0.86,0.88,0.87,0.42,0.44,0.43,0.0004000000000000007,89,0.00089,2.2249999999999956,0.0007853989415385547,1.9634973538463831,78.53989415385547,1.1802959675454583
0.86,0.88,0.87,0.44,0.46,0.45,0.0004000000000000007,71,0.00071,1.7749999999999968,0.0007887294911035831,1.971823727758954,78.8729491103583,-0.8864891089308446
0.86,0.88,0.87,0.46,0.48,0.47,0.0003999999999999996,76,0.00076,1.9000000000000021,0.0007915357918121991,1.9788394795305,79.15357918121991,-0.35446100219821997
0.86,0.88,0.87,0.48,0.5,0.49,0.0004000000000000007,103,0.00103,2.5749999999999957,0.0007938106615160519,1.9845266537901263,79.3810661516052,2.650951767231283
0.86,0.88,0.87,0.5,0.52,0.51,0.0004000000000000007,92,0.00092,2.299999999999996,0.0007955509386934868,1.9888773467337133,79.55509386934868,1.3952679838058213
0.86,0.88,0.87,0.52,0.54,0.53,0.0004000000000000007,88,0.00088,2.199999999999996,0.0007967556186206231,1.991889046551554,79.67556186206231,0.9325934542500034
0.86,0.88,0.87,0.54,0.56,0.55,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0007974246445307865,1.9935616113269627,79.74246445307865,0.028839807368594227
0.86,0.88,0.87,0.56,0.58,0.5700000000000001,0.0003999999999999985,76,0.00076,1.9000000000000072,0.0007975581680813104,1.9938954202032837,79.75581680813104,-0.42055540371663985
0.86,0.88,0.87,0.58,0.6,0.59,0.0004000000000000007,87,0.00087,2.1749999999999963,0.0007971561685539615,1.9928904213849001,79.71561685539615,0.8158702086378101
0.86,0.88,0.87,0.6,0.62,0.61,0.0004000000000000007,87,0.00087,2.1749999999999963,0.0007962183749435013,1.9905459373587495,79.62183749435013,0.8268602577324187
0.86,0.88,0.87,0.62,0.64,0.63,0.0004000000000000007,89,0.00089,2.2249999999999956,0.0007947444798420079,1.9868611996050163,79.4744479842008,1.0685045918610845
0.86,0.88,0.87,0.64,0.66,0.65,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007927346768453196,1.9818366921132955,79.27346768453197,-0.255343529649623
0.86,0.88,0.87,0.66,0.68,0.67,0.0004000000000000007,56,0.00056,1.3999999999999972,0.0007901906016860946,1.975476504215233,79.01906016860946,-2.589534241660826
0.86,0.88,0.87,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,79,0.00079,1.9749999999999965,0.0007871168203622228,1.9677920509055535,78.71168203622229,0.03249766111456866
0.86,0.88,0.87,0.7000000000000001,0.72,0.71,0.0003999999999999985,88,0.00088,2.200000000000008,0.0007835230976326945,1.9588077440817437,78.35230976326945,1.089927095102605
0.86,0.88,0.87,0.72,0.74,0.73,0.0004000000000000007,66,0.00066,1.649999999999997,0.0007794278156963549,1.9485695392408837,77.9427815696355,-1.3527499886848389
0.86,0.88,0.87,0.74,0.76,0.75,0.0004000000000000007,79,0.00079,1.9749999999999965,0.0007748631274361093,1.9371578185902698,77.48631274361092,0.17195850356854392
0.86,0.88,0.87,0.76,0.78,0.77,0.0004000000000000007,89,0.00089,2.2249999999999956,0.000769882775726305,1.924706939315759,76.9882775726305,1.3689670213643415
0.86,0.88,0.87,0.78,0.8,0.79,0.0004000000000000007,71,0.00071,1.7749999999999968,0.0007645740860800425,1.9114352152001026,76.45740860800424,-0.6241323369764058
0.86,0.88,0.87,0.8,0.8200000000000001,0.81,0.0004000000000000007,72,0.00072,1.799999999999997,0.0007590766191187513,1.8976915477968748,75.90766191187512,-0.4485121108913472
0.86,0.88,0.87,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,76,0.00076,1.9000000000000072,0.0007536116795284411,1.8840291988211098,75.36116795284411,0.07358899709723732
0.86,0.88,0.87,0.84,0.86,0.85,0.0004000000000000007,62,0.00062,1.5499999999999972,0.0007485299538893135,1.8713248847232804,74.85299538893135,-1.4855927101887034
0.86,0.88,0.87,0.86,0.88,0.87,0.0004000000000000007,55,0.00055,1.3749999999999976,0.0007443902665609372,1.8609756664023396,74.43902665609372,-2.253067341212172
0.86,0.88,0.87,0.88,0.9,0.89,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007420934736829163,1.8552336842072874,74.20934736829163,-0.024301786417193185
0.86,0.88,0.87,0.9,0.92,0.91,0.0004000000000000007,57,0.00057,1.4249999999999974,0.0007431177346974939,1.8577943367437313,74.31177346974938,-2.0082267496044968
0.86,0.88,0.87,0.92,0.9400000000000001,0.93,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007499484470024875,1.8748711175062154,74.99484470024875,0.8089134613588407
0.86,0.88,0.87,0.9400000000000001,0.96,0.95,0.0003999999999999985,81,0.00081,2.0250000000000075,0.0007669017645131637,1.9172544112829164,76.69017645131636,0.49214108374878673
0.86,0.88,0.87,0.96,0.98,0.97,0.0004000000000000007,89,0.00089,2.2249999999999956,0.0008017950388422532,2.0044875971056295,80.17950388422533,0.9850569300805396
0.86,0.88,0.87,0.98,1.0,0.99,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0008695849404142385,2.1739623510355925,86.95849404142385,-0.53173321634175
0.88,0.9,0.89,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.88,0.9,0.89,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.88,0.9,0.89,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.88,0.9,0.89,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.88,0.9,0.89,0.08,0.1,0.09,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.88,0.9,0.89,0.1,0.12,0.11,0.0004000000000000002,49,0.00049,1.2249999999999994,0.00041947896080267655,1.0486974020066908,41.947896080267654,1.088838858841478
0.88,0.9,0.89,0.12,0.14,0.13,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0008189717153268472,2.0474292883171143,81.89717153268472,-0.2096390330850609
0.88,0.9,0.89,0.14,0.16,0.15000000000000002,0.0004000000000000002,93,0.00093,2.3249999999999993,0.0007679688193046286,1.9199220482615706,76.79688193046286,1.8489569650408033
0.88,0.9,0.89,0.16,0.18,0.16999999999999998,0.0004000000000000002,70,0.0007,1.7499999999999991,0.0007452055548899815,1.8630138872249529,74.52055548899816,-0.523665258799854
0.88,0.9,0.89,0.18,0.2,0.19,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007369362344822358,1.8423405862055862,73.69362344822358,0.38515661118236766
0.88,0.9,0.89,0.2,0.22,0.21000000000000002,0.0004000000000000002,65,0.00065,1.6249999999999991,0.0007363249268812532,1.840812317203132,73.63249268812532,-1.0060080772671036
0.88,0.9,0.89,0.22,0.24,0.22999999999999998,0.0004000000000000002,79,0.00079,1.9749999999999992,0.0007397672190015298,1.8494180475038238,73.97672190015298,0.5840360848852634
0.88,0.9,0.89,0.24,0.26,0.25,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0007452791482468751,1.8631978706171843,74.52791482468751,0.054684075900737206
0.88,0.9,0.89,0.26,0.28,0.27,0.0004000000000000007,84,0.00084,2.099999999999996,0.0007517346131217979,1.8793365328044913,75.1734613121798,1.0180243251563466
0.88,0.9,0.89,0.28,0.3,0.29000000000000004,0.0003999999999999996,84,0.00084,2.1000000000000023,0.0007584814226602195,1.8962035566505508,75.84814226602195,0.9360178215707214
0.88,0.9,0.89,0.3,0.32,0.31,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0007651380646094374,1.9128451615235902,76.51380646094374,-0.05873942041924641
0.88,0.9,0.89,0.32,0.34,0.33,0.0004000000000000007,89,0.00089,2.2249999999999956,0.000771481617821841,1.9287040445545989,77.14816178218409,1.3493447488886174
0.88,0.9,0.89,0.34,0.36,0.35,0.0003999999999999996,70,0.0007,1.7500000000000018,0.0007773837928520926,1.9434594821302333,77.73837928520925,-0.8776720559902167
0.88,0.9,0.89,0.36,0.38,0.37,0.0004000000000000007,58,0.00058,1.4499999999999973,0.0007827733885368568,1.9569334713421385,78.27733885368568,-2.29188558086661
0.88,0.9,0.89,0.38,0.4,0.39,0.0004000000000000007,85,0.00085,2.124999999999996,0.0007876137311896291,1.9690343279740692,78.76137311896291,0.702962847645452
0.88,0.9,0.89,0.4,0.42,0.41000000000000003,0.0003999999999999996,81,0.00081,2.025000000000002,0.0007918888527337544,1.979722131834388,79.18888527337545,0.20352316472870594
0.88,0.9,0.89,0.42,0.44,0.43,0.0004000000000000007,84,0.00084,2.099999999999996,0.0007955948892380486,1.9889872230951178,79.55948892380486,0.4978367643995938
0.88,0.9,0.89,0.44,0.46,0.45,0.0004000000000000007,81,0.00081,2.0249999999999964,0.0007987346622436144,1.9968366556090325,79.87346622436144,0.1260500294256747
0.88,0.9,0.89,0.46,0.48,0.47,0.0003999999999999996,75,0.00075,1.875000000000002,0.0008013142347885805,2.003285586971453,80.13142347885805,-0.5732399218202812
0.88,0.9,0.89,0.48,0.5,0.49,0.0004000000000000007,82,0.00082,2.0499999999999963,0.000803340711456246,2.0083517786406113,80.33407114562459,0.18586882867980872
0.88,0.9,0.89,0.5,0.52,0.51,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0008048208335006953,2.0120520837517346,80.48208335006953,-0.38814103318483983
0.88,0.9,0.89,0.52,0.54,0.53,0.0004000000000000007,70,0.0007,1.749999999999997,0.0008057600904750474,2.0144002261876146,80.57600904750474,-1.1781997798239041
0.88,0.9,0.89,0.54,0.56,0.55,0.0004000000000000007,88,0.00088,2.199999999999996,0.0008061621756397148,2.0154054390992835,80.61621756397149,0.8223708027957986
0.88,0.9,0.89,0.56,0.58,0.5700000000000001,0.0003999999999999985,77,0.00077,1.9250000000000071,0.0008060286805904283,2.0150717014760784,80.60286805904283,-0.40130365051669115
0.88,0.9,0.89,0.58,0.6,0.59,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0008053589709857854,2.0133974274644597,80.53589709857854,-0.28257704317361154
0.88,0.9,0.89,0.6,0.62,0.61,0.0004000000000000007,73,0.00073,1.8249999999999966,0.000804150220057681,2.010375550144199,80.4150220057681,-0.8268825970606893
0.88,0.9,0.89,0.62,0.64,0.63,0.0004000000000000007,95,0.00095,2.3749999999999956,0.0008023976068376692,2.0059940170941695,80.23976068376693,1.6477775693211703
0.88,0.9,0.89,0.64,0.66,0.65,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0008000947176706567,2.0002367941766384,80.00947176706568,-0.3364492556596472
0.88,0.9,0.89,0.66,0.68,0.67,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0007972342289087455,1.9930855722718603,79.72342289087456,-0.19301847885638268
0.88,0.9,0.89,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,70,0.0007,1.749999999999997,0.0007938090039361713,1.9845225098404247,79.38090039361713,-1.0528985177943524
0.88,0.9,0.89,0.7000000000000001,0.72,0.71,0.0003999999999999985,78,0.00078,1.9500000000000073,0.0007898138213426306,1.974534553356584,78.98138213426306,-0.11042712944704727
0.88,0.9,0.89,0.72,0.74,0.73,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0007852480835514054,1.9631202088785098,78.52480835514054,0.16647345821955573
0.88,0.9,0.89,0.74,0.76,0.75,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007801200715477297,1.9503001788693206,78.01200715477297,-0.4542353955454224
0.88,0.9,0.89,0.76,0.78,0.77,0.0004000000000000007,78,0.00078,1.9499999999999964,0.000774453673702661,1.9361341842566488,77.4453673702661,0.06302425112788212
0.88,0.9,0.89,0.78,0.8,0.79,0.0004000000000000007,85,0.00085,2.124999999999996,0.000768299138713686,1.9207478467842116,76.8299138713686,0.9320977544492627
0.88,0.9,0.89,0.8,0.8200000000000001,0.81,0.0004000000000000007,66,0.00066,1.649999999999997,0.000761750498646028,1.9043762466150664,76.1750498646028,-1.1658164328207183
0.88,0.9,0.89,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,66,0.00066,1.6500000000000061,0.0007549742953522179,1.8874357383805518,75.49742953522178,-1.0930499213661862
0.88,0.9,0.89,0.84,0.86,0.85,0.0004000000000000007,65,0.00065,1.624999999999997,0.0007482579656204544,1.8706449140511325,74.82579656204544,-1.1359052155608906
0.88,0.9,0.89,0.86,0.88,0.87,0.0004000000000000007,68,0.00068,1.699999999999997,0.0007420934736829164,1.8552336842072878,74.20934736829165,-0.7208031071313755
0.88,0.9,0.89,0.88,0.9,0.89,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0007373264468383503,1.8433161170958725,73.73264468383503,0.2640521315661769
0.88,0.9,0.89,0.9,0.92,0.91,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0007354323191830617,1.8385807979576507,73.54323191830616,0.1698709289082673
0.88,0.9,0.89,0.92,0.9400000000000001,0.93,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007390515636601162,1.847628909150287,73.90515636601162,0.01103242073319153
0.88,0.9,0.89,0.9400000000000001,0.96,0.95,0.0003999999999999985,71,0.00071,1.7750000000000068,0.0007530869995813934,1.8827174989534905,75.30869995813934,-0.49650505814793516
0.88,0.9,0.89,0.96,0.98,0.97,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0007871168001162066,1.967792000290513,78.71168001162066,-0.08021677121352329
0.88,0.9,0.89,0.98,1.0,0.99,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0008611985777363649,2.1529964443409084,86.1198577736365,-1.0904926856161565
0.9,0.92,0.91,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.9,0.92,0.91,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.9,0.92,0.91,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.9,0.92,0.91,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.9,0.92,0.91,0.08,0.1,0.09,0.00040000000000000045,53,0.00053,1.3249999999999984,0.0004213344248452273,1.053336062113067,42.13344248452273,1.6740888769801239
0.9,0.92,0.91,0.1,0.12,0.11,0.0004000000000000002,102,0.00102,2.549999999999999,0.0008030479987203939,2.007619996800984,80.3047998720394,2.420989515052552
0.9,0.92,0.91,0.12,0.14,0.13,0.0004000000000000007,95,0.00095,2.3749999999999956,0.0007515557200885197,1.8788893002212959,75.15557200885198,2.289064302841617
0.9,0.92,0.91,0.14,0.16,0.15000000000000002,0.0004000000000000002,90,0.0009,2.249999999999999,0.0007328997741659544,1.832249435414885,73.28997741659543,1.9518873205501246
0.9,0.92,0.91,0.16,0.18,0.16999999999999998,0.0004000000000000002,72,0.00072,1.7999999999999994,0.0007292666443274912,1.8231666108187272,72.92666443274912,-0.10851238757001579
0.9,0.92,0.91,0.18,0.2,0.19,0.0004000000000000007,60,0.0006,1.4999999999999971,0.0007327133117260402,1.8317832793150972,73.27133117260402,-1.5504131591873582
0.9,0.92,0.91,0.2,0.22,0.21000000000000002,0.0004000000000000002,77,0.00077,1.924999999999999,0.0007394282285613149,1.8485705714032865,73.9428228561315,0.3555270022149021
0.9,0.92,0.91,0.22,0.24,0.22999999999999998,0.0004000000000000002,73,0.00073,1.824999999999999,0.0007474895460350146,1.8687238650875355,74.74895460350146,-0.2022907270540683
0.9,0.92,0.91,0.24,0.26,0.25,0.0004000000000000007,69,0.00069,1.7249999999999968,0.0007558986689252961,1.8897466723132368,75.58986689252961,-0.7579574956243881
0.9,0.92,0.91,0.26,0.28,0.27,0.0004000000000000007,65,0.00065,1.624999999999997,0.0007641308640622916,1.9103271601557255,76.41308640622916,-1.3056273361601118
0.9,0.92,0.91,0.28,0.3,0.29000000000000004,0.0003999999999999996,76,0.00076,1.9000000000000021,0.0007719135135510501,1.9297837838776273,77.19135135510501,-0.13559870475349575
0.9,0.92,0.91,0.3,0.32,0.31,0.0004000000000000007,68,0.00068,1.699999999999997,0.0007791114123444332,1.9477785308610795,77.91114123444332,-1.1228555293518923
0.9,0.92,0.91,0.32,0.34,0.33,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007856651653829004,1.9641629134572474,78.56651653829003,0.8386362494917701
0.9,0.92,0.91,0.34,0.36,0.35,0.0003999999999999996,73,0.00073,1.8250000000000017,0.0007915571072904891,1.978892768226225,79.1557107290489,-0.6918900367446311
0.9,0.92,0.91,0.36,0.38,0.37,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0007967920137309773,1.9919800343274399,79.67920137309774,-0.524202695200897
0.9,0.92,0.91,0.38,0.4,0.39,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0008013860025833092,2.0034650064582693,80.13860025833091,-0.23889592329227816
0.9,0.92,0.91,0.4,0.42,0.41000000000000003,0.0003999999999999996,77,0.00077,1.9250000000000018,0.0008053600802370157,2.013400200592541,80.53600802370157,-0.3940199325999129
0.9,0.92,0.91,0.42,0.44,0.43,0.0004000000000000007,87,0.00087,2.1749999999999963,0.0008087363725329855,2.02184093133246,80.87363725329855,0.6812385568840378
0.9,0.92,0.91,0.44,0.46,0.45,0.0004000000000000007,97,0.00097,2.424999999999996,0.0008115359283995528,2.0288398209988783,81.15359283995528,1.759044939071103
0.9,0.92,0.91,0.46,0.48,0.47,0.0003999999999999996,76,0.00076,1.9000000000000021,0.0008137774519857158,2.0344436299642914,81.37774519857157,-0.596138808236381
0.9,0.92,0.91,0.48,0.5,0.49,0.0004000000000000007,84,0.00084,2.099999999999996,0.0008154765835709309,2.0386914589273237,81.5476583570931,0.27156589373947604
0.9,0.92,0.91,0.5,0.52,0.51,0.0004000000000000007,67,0.00067,1.674999999999997,0.0008166455025546499,2.041613756386621,81.66455025546499,-1.6227512819596985
0.9,0.92,0.91,0.52,0.54,0.53,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0008172927163825739,2.043231790956431,81.72927163825739,-0.5231249638307919
0.9,0.92,0.91,0.54,0.56,0.55,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0008174229542681322,2.043557385670327,81.74229542681323,0.028503534119219257
0.9,0.92,0.91,0.56,0.58,0.5700000000000001,0.0003999999999999985,78,0.00078,1.9500000000000073,0.0008170371192961682,2.042592798240428,81.70371192961682,-0.40974749442393305
0.9,0.92,0.91,0.58,0.6,0.59,0.0004000000000000007,73,0.00073,1.8249999999999966,0.000816132276020087,2.040330690050214,81.6132276020087,-0.9534230488899536
0.9,0.92,0.91,0.6,0.62,0.61,0.0004000000000000007,84,0.00084,2.099999999999996,0.0008147016688012912,2.0367541720032243,81.47016688012911,0.28028029826760464
0.9,0.92,0.91,0.62,0.64,0.63,0.0004000000000000007,69,0.00069,1.7249999999999968,0.0008127347832045567,2.031836958011388,81.27347832045567,-1.3614234796032954
0.9,0.92,0.91,0.64,0.66,0.65,0.0004000000000000007,77,0.00077,1.9249999999999965,0.000810217482779097,2.025543706947739,81.0217482779097,-0.44680094137963344
0.9,0.92,0.91,0.66,0.68,0.67,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0008071322813701897,2.0178307034254708,80.71322813701897,-0.7472381688244367
0.9,0.92,0.91,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,86,0.00086,2.149999999999996,0.0008034588537964756,2.0086471344911856,80.34588537964757,0.6307870777635394
0.9,0.92,0.91,0.7000000000000001,0.72,0.71,0.0003999999999999985,80,0.0008,2.0000000000000075,0.0007991749568145258,1.997937392036322,79.91749568145258,0.009229023427388962
0.9,0.92,0.91,0.72,0.74,0.73,0.0004000000000000007,89,0.00089,2.2249999999999956,0.0007942580476704013,1.9856451191759996,79.42580476704013,1.0742898369632976
0.9,0.92,0.91,0.74,0.76,0.75,0.0004000000000000007,67,0.00067,1.674999999999997,0.0007886880848726143,1.9717202121815323,78.86880848726143,-1.3364554375670588
0.9,0.92,0.91,0.76,0.78,0.77,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007824523410299907,1.9561308525749732,78.24523410299906,0.8766772660880938
0.9,0.92,0.91,0.78,0.8,0.79,0.0004000000000000007,72,0.00072,1.799999999999997,0.0007755536762337165,1.9388841905842877,77.55536762337165,-0.6308220610422135
0.9,0.92,0.91,0.8,0.8200000000000001,0.81,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007680248595142588,1.9200621487856435,76.80248595142588,-0.31978331879315536
0.9,0.92,0.91,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,81,0.00081,2.0250000000000075,0.000759953689064358,1.8998842226609023,75.9953689064358,0.5740880489615976
0.9,0.92,0.91,0.84,0.86,0.85,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007515279191608327,1.8788197979020784,75.15279191608327,1.251253806802628
0.9,0.92,0.91,0.86,0.88,0.87,0.0004000000000000007,76,0.00076,1.8999999999999966,0.000743117734697494,1.8577943367437315,74.3117734697494,0.1958402288110766
0.9,0.92,0.91,0.88,0.9,0.89,0.0004000000000000007,84,0.00084,2.099999999999996,0.0007354323191830617,1.8385807979576507,73.54323191830616,1.219343648269862
0.9,0.92,0.91,0.9,0.92,0.91,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007298299499346671,1.8245748748366646,72.98299499346672,0.11904529899757987
0.9,0.92,0.91,0.92,0.9400000000000001,0.93,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0007289658543938032,1.8224146359845048,72.89658543938033,0.8319813061321494
0.9,0.92,0.91,0.9400000000000001,0.96,0.95,0.0003999999999999985,65,0.00065,1.625000000000006,0.0007382407041148973,1.84560176028725,73.82407041148973,-1.0269988832749364
0.9,0.92,0.91,0.96,0.98,0.97,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007693362043245721,1.923340510811427,76.93362043245722,0.0075679165312768325
0.9,0.92,0.91,0.98,1.0,0.99,0.0004000000000000007,102,0.00102,2.5499999999999954,0.0008499170727380424,2.1247926818451024,84.99170727380424,1.8448983616104135
0.92,0.9400000000000001,0.93,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.92,0.9400000000000001,0.93,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.92,0.9400000000000001,0.93,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.92,0.9400000000000001,0.93,0.06,0.08,0.07,0.00040000000000000045,43,0.00043,1.0749999999999988,0.0004210879632056993,1.052719908014247,42.10879632056993,0.137337948952163
0.92,0.9400000000000001,0.93,0.08,0.1,0.09,0.00040000000000000045,96,0.00096,2.3999999999999972,0.0007825863517089138,1.9564658792722822,78.25863517089138,2.005491806229469
0.92,0.9400000000000001,0.93,0.1,0.12,0.11,0.0004000000000000002,76,0.00076,1.8999999999999992,0.0007338636311913836,1.8346590779784582,73.38636311913837,0.30509673993340924
0.92,0.9400000000000001,0.93,0.12,0.14,0.13,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007225830889000758,1.8064577222501863,72.25830889000758,1.6165765903041278
0.92,0.9400000000000001,0.93,0.14,0.16,0.15000000000000002,0.0004000000000000002,60,0.0006,1.4999999999999991,0.0007256501447682695,1.814125361920673,72.56501447682695,-1.4750248947381548
0.92,0.9400000000000001,0.93,0.16,0.18,0.16999999999999998,0.0004000000000000002,89,0.00089,2.2249999999999988,0.0007342659980402881,1.8356649951007193,73.42659980402881,1.8174259933830694
0.92,0.9400000000000001,0.93,0.18,0.2,0.19,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0007447549980211121,1.8618874950527768,74.4754998021112,0.17665290019953267
0.92,0.9400000000000001,0.93,0.2,0.22,0.21000000000000002,0.0004000000000000002,76,0.00076,1.8999999999999992,0.0007555033343508217,1.8887583358770534,75.55033343508217,0.05173356463927591
0.92,0.9400000000000001,0.93,0.22,0.24,0.22999999999999998,0.0004000000000000002,85,0.00085,2.124999999999999,0.0007657958174827089,1.9144895437067715,76.5795817482709,0.9622261800264581
0.92,0.9400000000000001,0.93,0.24,0.26,0.25,0.0004000000000000007,84,0.00084,2.099999999999996,0.0007753302589921186,1.938325647480293,77.53302589921186,0.7344424232499841
0.92,0.9400000000000001,0.93,0.26,0.28,0.27,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0007840000730442761,1.9600001826106868,78.40000730442762,-0.2710531831957465
0.92,0.9400000000000001,0.93,0.28,0.3,0.29000000000000004,0.0003999999999999996,79,0.00079,1.975000000000002,0.0007917917927809523,1.9794794819523829,79.17917927809523,-0.02013642109274394
0.92,0.9400000000000001,0.93,0.3,0.32,0.31,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0007987349504072723,1.996837376018177,79.87349504072722,0.01415488049023407
0.92,0.9400000000000001,0.93,0.32,0.34,0.33,0.0004000000000000007,102,0.00102,2.5499999999999954,0.0008048769948835723,2.012192487208927,80.48769948835722,2.397850479940584
0.92,0.9400000000000001,0.93,0.34,0.36,0.35,0.0003999999999999996,72,0.00072,1.800000000000002,0.0008102706322190323,2.0256765805475827,81.02706322190323,-1.0028395073625103
0.92,0.9400000000000001,0.93,0.36,0.38,0.37,0.0004000000000000007,73,0.00073,1.8249999999999966,0.0008149674974622003,2.0374187436554974,81.49674974622003,-0.9412016566848186
